"Year","ProjectFolder","FileName","Extension","Category","FullPath","SizeKB","LastModified","CVG_TypeCode","ProjectSlug","PublishPriority","CRS_EPSG","GPKG_Ready","GeoServerLayer","Notes"
"2023","2311 Arcadis","FtLauderdale Social Vulnerability.aprx",".aprx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\4_Baseline Layout\0_Baseline APRX\FtLauderdale Social Vulnerability.aprx","1587.7","2023-07-21","vuln","","","","no","",""
"2023","2311 Arcadis","FtLauderdale Social Vulnerability.atbx",".atbx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\4_Baseline Layout\0_Baseline APRX\FtLauderdale Social Vulnerability.atbx","0.4","2023-07-21","vuln","","","","no","",""
"2023","2311 Arcadis","FtLauderdale Supplemental.aprx",".aprx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\4_Baseline Layout\0_Baseline APRX\FtLauderdale Supplemental.aprx","1633.4","2023-08-21","unknown","","","","no","",""
"2023","2311 Arcadis","FtLauderdale Supplemental.atbx",".atbx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\4_Baseline Layout\0_Baseline APRX\FtLauderdale Supplemental.atbx","0.4","2023-07-21","unknown","","","","no","",""
"2023","2311 Arcadis","Index.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\4_Baseline Layout\0_Baseline APRX\Index.tif","2440.2","2023-07-28","unknown","","","","no","",""
"2023","2311 Arcadis","layer_data_sources1.csv",".csv","vector","Z:\2023\2311 Arcadis\A_Fort Lauderdale\4_Baseline Layout\0_Baseline APRX\layer_data_sources1.csv","23","2024-03-04","unknown","","","","no","",""
"2023","2311 Arcadis","Ft Lauderdale Elevation Map.aprx",".aprx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\4_Baseline Layout\0_Baseline APRX\Ft Lauderdale Elevation Map\Ft Lauderdale Elevation Map.aprx","1086.5","2023-09-07","unknown","","","","no","",""
"2023","2311 Arcadis","Ft Lauderdale Elevation Map.atbx",".atbx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\4_Baseline Layout\0_Baseline APRX\Ft Lauderdale Elevation Map\Ft Lauderdale Elevation Map.atbx","0.4","2023-09-07","unknown","","","","no","",""
"2023","2311 Arcadis","Tidal Flood Days.aprx",".aprx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\0_Inundation & FEMA APRX\Tidal Flood Days\Tidal Flood Days.aprx","1893.4","2024-09-23","slr","","","","no","",""
"2023","2311 Arcadis","Tidal Flood Days.atbx",".atbx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\0_Inundation & FEMA APRX\Tidal Flood Days\Tidal Flood Days.atbx","0.4","2023-12-15","slr","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\1000yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif","26078.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\1000yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\1000yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","26078.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\1000yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (22SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\100yr Rainfall ML AD Take 2\Depth (22SEP2024 12 00 00).Terrain.HWDEM.tif","25022.1","2024-09-22","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (22SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\100yr Rainfall ML AD Take 2\Depth (22SEP2024 12 00 00).vrt","2.7","2024-09-22","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\100yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","24356.8","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\100yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (Max).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\100yr Rainfall Take 2\Depth (Max).Terrain.HWDEM.tif","24968.5","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (Max).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\100yr Rainfall Take 2\Depth (Max).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (22SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\25yr Rainfall ML AD Take 2\Depth (22SEP2024 12 00 00).Terrain.HWDEM.tif","23787.4","2024-09-22","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (22SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\25yr Rainfall ML AD Take 2\Depth (22SEP2024 12 00 00).vrt","2.7","2024-09-22","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\25yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","22977.6","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\25yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\500yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif","25457.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\500yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\500yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","25457.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\500yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\50yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif","23729.5","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\50yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\50yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","23723.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0920 Rainfall Depth Grids\50yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Present_Day___1000yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\Present_Day___1000yr_24hr_Rainfall.tif","12675.3","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","Present_Day___100yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\Present_Day___100yr_24hr_Rainfall.tif","11483.3","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","Present_Day___25yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\Present_Day___25yr_24hr_Rainfall.tif","10519.9","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","Present_Day___500yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\Present_Day___500yr_24hr_Rainfall.tif","12246.5","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","Present_Day___50yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\Present_Day___50yr_24hr_Rainfall.tif","11040.5","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","_2040___100yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\_2040___100yr_24hr_Rainfall.tif","299128.2","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","_2040___25yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\_2040___25yr_24hr_Rainfall.tif","257864","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","_2070___100yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\_2070___100yr_24hr_Rainfall.tif","299128.2","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","_2070___25yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\_2070___25yr_24hr_Rainfall.tif","257864","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","_2100___100yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\_2100___100yr_24hr_Rainfall.tif","299128.2","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","_2100___25yr_24hr_Rainfall.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2024 0927 FTL Rainfall Clipped Rasters\_2100___25yr_24hr_Rainfall.tif","257864","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","Exceedances.aprx",".aprx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2_SLR Projections\Exceedances\Exceedances.aprx","1266.6","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","Exceedances.atbx",".atbx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2_SLR Projections\Exceedances\Exceedances.atbx","28.1","2024-09-27","unknown","","","","no","",""
"2023","2311 Arcadis","cfl_dem_5ft_cache.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2_SLR Projections\Ft Lauderdale SLR\cfl_dem_5ft_cache.tif","593978.3","2023-12-08","unknown","","","","no","",""
"2023","2311 Arcadis","cfl_dem_5ft_cache_1.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2_SLR Projections\Ft Lauderdale SLR\cfl_dem_5ft_cache_1.tif","148538.3","2023-12-11","unknown","","","","no","",""
"2023","2311 Arcadis","cfl_dem_5ft_cache_2.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2_SLR Projections\Ft Lauderdale SLR\cfl_dem_5ft_cache_2.tif","593978.3","2023-12-11","unknown","","","","no","",""
"2023","2311 Arcadis","East_Florida_MHHW_Clip.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2_SLR Projections\Ft Lauderdale SLR\East_Florida_MHHW_Clip.tif","76127.7","2023-12-08","unknown","","","","no","",""
"2023","2311 Arcadis","Ft Lauderdale SLR.aprx",".aprx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2_SLR Projections\Ft Lauderdale SLR\Ft Lauderdale SLR.aprx","183.9","2024-08-28","slr","","","","no","",""
"2023","2311 Arcadis","Ft Lauderdale SLR.atbx",".atbx","arcgis_project","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\2_SLR Projections\Ft Lauderdale SLR\Ft Lauderdale SLR.atbx","0.4","2023-12-08","slr","","","","no","",""
"2023","2311 Arcadis","Depth (13MAR2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\1000yr Rainfall\Depth (13MAR2024 12 00 00).Terrain.HWDEM.tif","25750.5","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (13MAR2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\1000yr Rainfall\Depth (13MAR2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (14MAR2024 00 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\1000yr Rainfall\Depth (14MAR2024 00 00 00).Terrain.HWDEM.tif","23022.2","2024-03-13","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (14MAR2024 00 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\1000yr Rainfall\Depth (14MAR2024 00 00 00).vrt","2.7","2024-03-13","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\1000yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif","26078.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\1000yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\1000yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","26078.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\1000yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 13 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall ML\Depth (12DEC2023 13 00 00).Terrain.HWDEM.tif","553326","2023-12-12","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 13 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall ML\Depth (12DEC2023 13 00 00).vrt","2.8","2023-12-12","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 12 55 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall ML AD\Depth (12DEC2023 12 55 00).Terrain.HWDEM.tif","596576.6","2023-12-12","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 12 55 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall ML AD\Depth (12DEC2023 12 55 00).vrt","2.8","2023-12-12","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (22SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall ML AD Take 2\Depth (22SEP2024 12 00 00).Terrain.HWDEM.tif","25022.1","2024-09-22","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (22SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall ML AD Take 2\Depth (22SEP2024 12 00 00).vrt","2.7","2024-09-22","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","24356.8","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (Max).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall Take 2\Depth (Max).Terrain.HWDEM.tif","24968.5","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (Max).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\100yr Rainfall Take 2\Depth (Max).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 13 10 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\25yr Rainfall ML\Depth (12DEC2023 13 10 00).Terrain.HWDEM.tif","473868.2","2023-12-12","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 13 10 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\25yr Rainfall ML\Depth (12DEC2023 13 10 00).vrt","2.9","2023-12-12","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 13 05 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\25yr Rainfall ML AD\Depth (12DEC2023 13 05 00).Terrain.HWDEM.tif","527607.7","2023-12-12","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 13 05 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\25yr Rainfall ML AD\Depth (12DEC2023 13 05 00).vrt","2.7","2023-12-12","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (22SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\25yr Rainfall ML AD Take 2\Depth (22SEP2024 12 00 00).Terrain.HWDEM.tif","23787.4","2024-09-22","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (22SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\25yr Rainfall ML AD Take 2\Depth (22SEP2024 12 00 00).vrt","2.7","2024-09-22","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\25yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","22977.6","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\25yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","500yr Rainfall Updated.Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\500yr Rainfall ML\500yr Rainfall Updated.Terrain.HWDEM.tif","25636.5","2024-09-19","dem_ortho","","","","no","",""
"2023","2311 Arcadis","500yr Rainfall Updated.vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\500yr Rainfall ML\500yr Rainfall Updated.vrt","2.7","2024-09-19","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 12 50 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\500yr Rainfall ML\Depth (12DEC2023 12 50 00).Terrain.HWDEM.tif","593005.4","2023-12-12","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 12 50 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\500yr Rainfall ML\Depth (12DEC2023 12 50 00).vrt","2.8","2023-12-12","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\500yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif","25457.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\500yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\500yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","25457.9","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\500yr Rainfall Take 2\Depth (20SEP2024 12 00 00).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 13 05 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\50yr Rainfall ML\Depth (12DEC2023 13 05 00).Terrain.HWDEM.tif","494064.5","2023-12-12","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (12DEC2023 13 05 00).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\50yr Rainfall ML\Depth (12DEC2023 13 05 00).vrt","2.7","2023-12-12","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\50yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).Terrain.HWDEM.tif","23729.5","2024-09-20","dem_ortho","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00) (1).vrt",".vrt","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\50yr Rainfall Take 2\Depth (20SEP2024 12 00 00) (1).vrt","2.7","2024-09-20","unknown","","","","no","",""
"2023","2311 Arcadis","Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif",".tif","raster","Z:\2023\2311 Arcadis\A_Fort Lauderdale\5_Flood Projection\5_Rainfall Model\50yr Rainfall Take 2\Depth (20SEP2024 12 00 00).Terrain.HWDEM.tif","23723.9","2024-09-20","dem_ortho","","","","no","",""
